CB Captura,EAN MUNI,Producto,Factor de Conversión
7509546060460,7509546060460,Antitranspirante Lady Speed Stick en Barra 24/7 Powder Fresh 45 g,1
7501056330279,7501056330279,Crema Facial Pond's Clarant B3 Anti-Manchas Piel Balanceada a Seca 200 g,1
7506295304227,7506295304227,Desodorante Old Spice en Barra Show Time 50 g,1
37836050282,37836050282,Jabón Líquido Grisi Neutro 450 ml,1
7794640170720,7794640170720,Pasta Dental Sensodyne para la Sensibilidad Repara y Protege Blanqueador 100 g,1
7501019002069,7501019002069,Toallas Femeninas Saba Teens Ultradelgada Nocturna con Alas 10 unid,1
7791293037790,7791293037790,Desodorante Rexona en Aerosol Forest 90 g,1
75052478,75052478,Desodorante Rexona en Barra MotionSense 50 g,1
7501019050022,7501019050022,Toallas Femeninas Tena para Incontinencia Lady Discret Normal 10 unid,1
7506309806068,7506309806068,Desodorante Old Spice en Gel Fresh 80 g,1
4005900036698,4005900036698,Antitranspirante Nivea Roll On Nivea Black & White Invisible Clear 50 ml,1
7501027209542,7501027209542,Tinte para Cabello Garnier Garnier Nutrisse 50 Castaña 1 unid,1
7891024123485,7891024123485,Pasta Dental Colgate Sensitive Pro-Alivio Original 75 ml,1
75046224,75046224,Antitranspirante Dove en Barra Men+Care Invisible Dry 50 g,1
78923454,78923454,Desodorante Rexona Roll On V8 Tunnig 50 ml,1
7702031288497,7702031288497,Enjuague Bucal Listerine Control Antisarro 250 ml,1
7509546065465,7509546065465,Cepillo de Dientes Colgate 360° Carbón 2 unid,1
7501001303464,7501001303464,Shampoo Pantene Control Caída 400 ml,1
78924574,78924574,Desodorante Axe en Roll On Temptation 50 g,1
7509546061689,7509546061689,Cepillo de Dientes Colgate Slim Soft Black 2 unid,1
4005800144592,4005800144592,Antitranspirante Nivea en Aerosol Men Protect & Care 150 ml,1
4005900036643,4005900036643,Antitranspirante Nivea en Aerosol Black & White Clear 150 ml,1
4005808837311,4005808837311,Desodorante Nivea en Aerosol Pearl & Beauty 150 ml,1
7500435127363,7500435127363,Pasta Dental Oral-B Infantil Mickey 50 g,1
7501019051524,7501019051524,Ropa Interior Tena Desechable Pants Mujer Talla Mediana 10 unid,1
7501022104217,7501022104217,Crema Facial Grisi Concha Nácar 110 g,1
7501080111455,7501080111455,Tinte para Caballero Just For Men Barba y Bigote Negro 28 g,1
7509546045320,7509546045320,Antitranspirante Speed Stick en Gel 24/7 Xtreme Ultra 85 g,1
7501019032455,7501019032455,Toallitas Húmedas Saba Íntimas Diarios Cuidado-V Natural 12 unid,1
7702018913671,7702018913671,Antitranspirante Gillette en Gel Artic Ice 82 g,1
75038687,75038687,Antitranspirante Rexona en Barra Men Xtra Cool 50 g,1
7702018013326,7702018013326,Espuma para Afeitar Gillette Sensitive 175 g,1
7501035911062,7501035911062,Pasta Dental Freska-ra Fortident 132 g,1
7500435138000,7500435138000,Shampoo Head & Shoulders Purificación Capilar Carbón 375 ml,1
310158081111,310158081111,Pasta Dental Sensodyne para la Sensibilidad Menta Fresca 113 g,1
7501943453265,7501943453265,Protectores Depend Predoblados para Incontinencia 10 unid,1
7501057595097,7501057595097,Jabón Heno de Pravia en Barra Original 115 g,1
75047856,75047856,Antitranspirante Rexona en Barra Men Antibacterial Hombre 50 g,1
7800005082024,7800005082024,Hilo Dental Oral-B Essential Floss 50 m,1
7501080111226,7501080111226,Tinte para Caballero Just For Men Fórmula Original Castaño Oscuro 66 ml,1
7891010974329,7891010974329,Enjuague Bucal Listerine Cool Mint Zero Alcohol 250 ml,1
7501001164645,7501001164645,Shampoo Pantene Rizos Definidos 400 ml,1
7502221182167,7502221182167,Talco Corporal Ammens Desodorante Fresco Aroma 125 g,1
4005800144615,4005800144615,Antitranspirante Nivea en Aerosol Protección y Cuidado 150 ml,1
75066994,75066994,Antitranspirante Rexona en Barra StayFresh Toronja 45 g,1
7501080111325,7501080111325,Tinte para Caballero Just For Men Fórmula Original Negro 66 ml,1
7501017362998,7501017362998,Pañuelos Faciales Kleenex 8 Paquetes 15 unid,1
75030100,75030100,Desodorante Mum en Roll On Mystic 60 g,1
7506105606091,7506105606091,Chicles Trident Val U Pack Cool Bubble 1 unid,1
7506195178188,7506195178188,Toallas Femeninas Always Nocturnas Largas Suave con Alas 8 unid,1
75062811,75062811,Antitranspirante Dove en Barra Dermo Aclarant Skin Calming 45 g,1
75062835,75062835,Antitranspirante Dove en Barra Original 45 g,1
7506295385424,7506295385424,Cepillo de Dientes PRO Cuidado Encias 2 Cepillos 1 unid,1
7506306212503,7506306212503,Spray Folicuré para Peinar Control Caída Original 300 ml,1
7506339349047,7506339349047,Desodorante Old Spice en Aerosol Fresh 96 g,1
7506339349146,7506339349146,Desodorante Old Spice en Aerosol Wolfthorn 150 ml,1
7509546004471,7509546004471,Antitranspirante Speed Stick en Barra Wild Freesia 45 g,1
7509546015545,7509546015545,Antitranspirante Speed Stick en Gel 24/7 Active Fresh 65 g,1
7509546029139,7509546029139,Antitranspirante Speed Stick en Gel 24/7 Cool Night 85 g,1
7509546029825,7509546029825,Antitranspirante Palmolive Roll On Neutro Balance 65 ml,1
7509546058986,7509546058986,Spray Caprice para Peinar Naturals Kiwi y Lavanda 316 ml,1
7509546063676,7509546063676,Antitranspirante Speed Stick en Aerosol Waterproof Fresh 91 g,1
7509546063706,7509546063706,Antitranspirante Speed Stick en Aerosol 24/7 Xtreme Ultra 91 g,1
7509546071534,7509546071534,Antitranspirante Speed Stick en Aerosol Derma + Nature Aloe 91 g,1
7509546075051,7509546075051,Jabón Palmolive en Barra Neutro Balance Dermo Purificante 150 g,1
7509546075075,7509546075075,Jabón en Barra Palmolive Neutro Balance Antibacterial 150 g,1
7702018913664,7702018913664,Antitranspirante Gillette en Gel Cool Wave 82 g,1
7702018913688,7702018913688,Desodorante Gillette en Gel Power Rush 82 g,1
7702031288350,7702031288350,Enjuague Bucal Listerine control Antisarro Zero Alcohol 500 ml,1
7702031976493,7702031976493,Enjuague Bucal Listerine Anticaries Zero Alcohol 500 ml,1
7791293012063,7791293012063,Antitranspirante Dove en Aerosol Men+Care Extra Fresh 89 g,1
7791293033266,7791293033266,Antitranspirante Dove en Aerosol Go Fresh 89 g,1
7791293037806,7791293037806,Desodorante Rexona en Aerosol Marine 90 g,1
7891024027028,7891024027028,Enjuague Bucal Colgate Plax Ice Infinity 250 ml,1
750-007-001-002,750-007-001-002,Huevos San Juan Blanco en Cono 30 unid,1
7503023578837,7503023578837,Brandy Presidente Clasico 900 ml,1
7503023578202,7503023578202,Brandy Presidente Clasico 700 ml,1
7503023578196,7503023578196,Brandy Presidente Clasico 500 ml,1
7503023578301,7503023578301,Brandy Presidente Clasico 200 ml,1
7503023578110,7503023578110,Brandy Don Pedro Clásico 1000 ml,1
7503023578097,7503023578097,Brandy Don Pedro Gran Reserva Especial 1000 ml,1
7503023578103,7503023578103,Brandy Don Pedro Gran Reserva Especial 1750 ml,1
7503023578080,7503023578080,Brandy Don Pedro Gran Reserva Especial 750 ml,1
7503023578295,7503023578295,Brandy Don Pedro Gran Reserva Especial 200 ml,1
7503023578066,7503023578066,Brandy Don Pedro Clásico 750 ml,1
5000281055374,5000281055374,Ron Capitan Morgan 700 ml,1
7501008660188,7501008660188,Ron Bacardi Blanco 375 ml,1
7503023578349,7503023578349,Brandy Azteca de Oro 700 ml,1
7503023578424,7503023578424,Brandy Azteca de Oro 200 ml,1
7501008616130,7501008616130,Ron Bacardi Limon 750 ml,1
7501008645246,7501008645246,Ron Bacardi Raspberry 750 ml,1
750103504720,750103504720,Ron Kraken Black Spiced 750 ml,1
7501035043299,7501035043299,Ron Kraken Ghost 750 ml,1
7501008660171,7501008660171,Ron Bacardi Blanco 200 ml,1
7501035045002,7501035045002,Ron Matusalem Platino 750 ml,1
89540468655,89540468655,Ron Malibu Malibu 750 ml,1
7501035040311,7501035040311,Tequila Centenario Azul Baby Mango 700 ml,1
7501008610121,7501008610121,Ron Bacardi Solera 750 ml,1
8410113000019,8410113000019,Brandy Torres 5 700 ml,1
7501048840267,7501048840267,Tequila Gran Centenario Azul 950 ml,1
744607049108,744607049108,Tequila Jimador Reposado 700 ml,1
8410023172240,8410023172240,Anis Chinchon Dulce 1000 ml,1
8410023172264,8410023172264,Anis Chinchon Seco 1000 ml,1
8410162100029,8410162100029,Brandy Fundador 700 ml,1
750104884020,750104884020,Tequila Gran Centenario Azul Reposado 700 ml,1
8501110080927,8501110080927,Ron Havana Club Añejo Especial 700 ml,1
7501035020207,7501035020207,Ron Appleton Signature Blend Estate 750 ml,1
7501048810017,7501048810017,Tequila Gran Centenario Reposado 950 ml,1
744607049702,744607049702,Tequila Jimador Reposado 200 ml,1
7501048810116,7501048810116,Tequila Gran Centenario Plata 950 ml,1
750104810208,750104810208,Tequila Gran Centenario Reposado 700 ml,1
5011013100118,5011013100118,Licor Baileys 1000 ml,1
8410113000071,8410113000071,Brandy Torres 10 700 ml,1
7501048810307,7501048810307,Tequila Gran Centenario Plata 700 ml,1
5011013100156,5011013100156,Crema De Whisky Baileys 700 ml,1
8410337001083,8410337001083,Brandy de Jerez Magno Solera Reserva 700 ml,1
8410162011028,8410162011028,Brandy Terry Centenario 700 ml,1
8002230000302,8002230000302,Aperitivo Aperol 700 ml,1
5011013935604,5011013935604,Crema De Whisky Baileys Churros El Moro 700 ml,1
744607007955,744607007955,Tequila Herradura Antiguo Reposado 950 ml,1
4067700014047,4067700014047,Licor de Hierbas Jagermeister 700 ml,1
8410162015040,8410162015040,Brandy de Jerez Terry 1900 700 ml,1
8772503,8772503,Whisky Crown Royal 750 ml,1
5000291020706,5000291020706,Ginebra Tanqueray 750 ml,1
5000329002216,5000329002216,Ginebra Beefeater Seca 750 ml,1
744607000444,744607000444,Tequila Herradura Plata 950 ml,1
82184090442,82184090442,Whisky Jack Daniel's 1000 ml,1
7503016230001,7503016230001,Mezcal Union Joven 700 ml,1
744607001106,744607001106,Tequila Herradura Plata 700 ml,1
7501035013117,7501035013117,Tequila 1800 Blanco 700 ml,1
744607000109,744607000109,Tequila Herradura Blanco 700 ml,1
744607002806,744607002806,Tequila Herradura Reposado 950 ml,1
5010677715003,5010677715003,Ginebra Bombay Sapphire 750 ml,1
7503009838009,7503009838009,Mezcal Zignum Silver 700 ml,1
8410221110075,8410221110075,Licor Licor 43 750 ml,1
7501035013124,7501035013124,Tequila 1800 Reposado 700 ml,1
88076168640,88076168640,Ginebra Tanqueray Rangpur 750 ml,1
5000291024148,5000291024148,Ginebra Tanqueray Sevilla 750 ml,1
7506351811126,7506351811126,Mezcal 400 Conejos Reposado 750 ml,1
744607002103,744607002103,Tequila Herradura Reposado 700 ml,1
5000281056272,5000281056272,Tequila Don Julio Blanco 700 ml,1
7401005010583,7401005010583,Ron Zacapa Ambar 12 Centenario 750 ml,1
7506064300252,7506064300252,Tequila Don Julio Reposado 1000 ml,1
8410113007087,8410113007087,Brandy Torres 15 700 ml,1
5000281058382,5000281058382,Tequila Casa Amigos Blanco 750 ml,1
7501055302925,7501055302925,Refresco Coca Cola Original 2 l,1
7501055305339,7501055305339,Refresco Coca Cola Light 600 ml,1
7501055308248,7501055308248,Agua Ciel Mineralizada 600 ml,1
7501055305360,7501055305360,Refresco Coca Cola Light 2 l,1
7501055321919,7501055321919,Agua Ciel Mineralizada Sifón 1.75 l,1
7501055305346,7501055305346,Refresco Coca Cola Light 1 l,1
7501055320639,7501055320639,Refresco Coca Cola Sin Azúcar 600 ml,1
7501055321681,7501055321681,Refresco Coca Cola Sin Azúcar 2.5 l,1
7501055365395,7501055365395,Refresco Coca Cola Light 355 ml,1
7501055304721,7501055304721,Agua Ciel Purificada 1.5 l,1
7501055307906,7501055307906,Agua Ciel Purificada 600 ml,1
7501055310883,7501055310883,Agua Ciel Purificada 1 l,1
7501055305742,7501055305742,Agua Ciel Mineralizada 2 l,1
7501055310777,7501055310777,Bebida Rehidratante Powerade Moras 600 ml,1
7501055317677,7501055317677,Bebida Rehidratante Powerade Naranja 1 l,1
7501055317653,7501055317653,Bebida Rehidratante Powerade Moras 1 l,1
7501055317660,7501055317660,Bebida Rehidratante Powerade Ponche de Frutas 1 l,1
7501295600140,7501295600140,Leche Santa Clara Light 1 l,1
7501055349005,7501055349005,Leche Santa Clara Deslactosada Light 1 l,1
7501018316006,7501018316006,Harina Moderna De Trigo 1000 g,1
7501028652248,7501028652248,Toallitas Húmedas Suabebé Pocoyo 120 unid,1
7501028612723,7501028612723,Toallitas Húmedas El Chavo 80 unid,1
7501943454941,7501943454941,Toallitas Húmedas Huggies Primeros Cuidados 80 unid,1
7501943454873,7501943454873,Toallitas Húmedas Huggies Cuidado Relajante 80 unid,1
7509546032399,7509546032399,Jabón Nordiko 130 g,1
7506306238350,7506306238350,Jabón Zest For Men Frescura Marina 150 g,1
79400300546,79400300546,Antitranspirante Rexona Clinical Sports Strength en Crema 48 g,1
7501057006371,7501057006371,Enjuague Bucal Listerine Total Care 500 ml,1
7891024134405,7891024134405,Pasta Dental Colgate Sensitive Original 74 ml,1
312547321808,312547321808,Enjuague Bucal Listerine Cool Mint 250 ml,1
7891024183182,7891024183182,Hilo Dental Colgate Encera 25 m,1
310158077046,310158077046,Pasta Dental Sensodyne Original 113 g,1
7794640170133,7794640170133,Pasta Dental Sensodyne Repara Y Protege 100 g,1
7501086453016,7501086453016,Enjuague Bucal Oral-B Menta 500 ml,1
42332909,42332909,Desodorante Nivea Invisible Clear 50 g,1
7501035907508,7501035907508,Desodorante Speed Stick Fresh en Barra 60 g,1
75062897,75062897,Desodorante Rexona Fresh Bamboo & Aloe Barra 45 g,1
7501056330316,7501056330316,Crema Facial Pond's Clarant B3 Piel Grasa 200 g,1
7506306241190,7506306241190,Desodorante Dove Clear Tone 48h 150 ml,1
7501056346058,7501056346058,Crema Facial Ponds Clarant B3 FPS 15 100 g,1
7501086453955,7501086453955,Cepillo Dental Oral-B Pro-Salud Indicator 2 unid,1
7501035906341,7501035906341,Crema Corporal Palmolive Neutro Balance Piel Normal 400 ml,1
75062859,75062859,Desodorante Dove Clear Tone 45 g,1
7501019051166,7501019051166,Ropa Interior Tena Grande Unisex 10 unid,1
7509546061665,7509546061665,Antitranspirante Speed Stick 24/7 Xtreme 85 g,1
7501109902866,7501109902866,Analgésico Motrin Infantil Suspensión 120 ml,1
3614225108747,3614225108747,Tinte Permanente Koleston Castaño Medio N.40 1 unid,1
7501054500193,7501054500193,Crema Corporal Nivea Tarro Grande 200 ml,1
7509546058979,7509546058979,Fijador Caprice Naturals Algas 316 ml,1
7501056330378,7501056330378,Loción Desmaquillante Pond's Bio Hidratante Dual 200 ml,1
7501056346270,7501056346270,Loción Desmaquillante Pond's Clarant B3 Dual 200 ml,1
78926523,78926523,Desodorante Rexona Active Emotion 50 g,1
7501054528333,7501054528333,Crema Corp Nivea Protección Solar FPS 15 400 ml,1
75067007,75067007,Desodorante Rexona Stick X 45 g,1
7501943411449,7501943411449,Toalla Femenina Kotex Maxi Día/Nocturna Con Alas 10 unid,1
79400301161,79400301161,Antitranspirante Rexona Clinical Extra Dry Mujer 48 g,1
7506306226852,7506306226852,Desodorante Axe Anarchy Mujer 150 ml,1
7509546067902,7509546067902,Desodorante Lady Speed Stick Omega 3 91 g,1
7509546057545,7509546057545,Desodorante Lady Speed Stick Pro 5 En 1 45 g,1
7501035909014,7501035909014,Desodorante Stefano Spazio 60 g,1
7509546073743,7509546073743,Desodorante Stefano Black Legend 113 g,1
7500435107396,7500435107396,Desodorante Old Spice Bearglove 50 g,1
7506309839202,7506309839202,Desodorante Old Spice Wild Wolfthorn 50 g,1
7506339390278,7506339390278,Desodorante Old Spice Leña Aerosol 150 ml,1
7501001164003,7501001164003,Desodorante Old Spice Pure Sport 50 g,1
650240032264,650240032264,Hidratante Suerox 8Iones Fresa-Kiwi 630 ml,1
650240011351,650240011351,Ugüento Antimicótico Uniesia 20 g,1
7590002012475,7590002012475,Unguento Vaporub Regular 100 g,1
33200011309,33200011309,Bicarbonato de Sodio Arm & Hammer Puro 227 g,1
7501008433553,7501008433553,Analgesico Cafiaspirina Forte 24 Tabletas 65 g,1
7501033956126,7501033956126,Alimento Líquido Glucerna para Diabéticos Vainilla 237 ml,1
7501287630124,7501287630124,Oftálmico Terramicina Unguento 10 g,1
7501092793038,7501092793038,Antiácidico Riopan Gel 250 ml,1
7501318673205,7501318673205,Analgésico Aspirina Protect 84 Tabletas 100 mg,1
7501070903695,7501070903695,Trimebutina /Simeticona Libertrim Comprimidos 24 unid,1
7501119500366,7501119500366,Desinfectante Microdyn Sol 15 ml,1
55653670209,55653670209,Galletas Dare Breton Original 225 g,1
55653670902,55653670902,Galletas Dare Breton Ajonjoli 225 g,1
56951420404,56951420404,Pan Tostado Dare Melba Natural 200 g,1
55653671404,55653671404,Galletas Dare Breton Cabaret 200 g,1
55653630104,55653630104,Galletas Dare Breton Multigrain 250 g,1
56951420466,56951420466,Pan Tostado Dare Melba con Ajonjolí 200 g,1
56951420480,56951420480,Pan Tostado Dare Melba sin Sal 200 g,1
55653670506,55653670506,Galletas Dare Breton Vivant 225 g,1
8412598074219,8412598074219,Cerveza Artesanal Lager Estrella Galicia Especial 330 ml,1
7501461802682,7501461802682,Pepinillos Fruterry en Salmuera 300 g,1
7501078502197,7501078502197,Alcaparras La Pasiega en Salmuera 100 g,1
7501078507529,7501078507529,Elotitos La Pasiega Tiernos en Salmuera 330 g,1
7501078509813,7501078509813,Piña Rebanada La Pasiega en Almíbar 800 g,1
5410126716016,5410126716016,Galletas Lotus Bicoff 250 g,1
3036810201280,3036810201280,Mostaza Maille Dijon Originales 215 g,1
3036810207589,3036810207589,Mostaza Maille a la Antigua 210 g,1
8410205079060,8410205079060,Sardinas Palacio De Oriente en Aceite de Oliva 120 g,1
3038351480100,3038351480100,Pasta Panzani Lasagna 500 g,1
3038351165007,3038351165007,Pasta Panzani Spaghetti 500 g,1
3038351483606,3038351483606,Pasta Panzani Fusilli 3 Colores 500 g,1
3038351480407,3038351480407,Pasta Panzani Canelones 250 g,1
5014271350424,5014271350424,Mermelada St Dalfour Cuatro Frutas 284 g,1
5014271794013,5014271794013,Mermelada St Dalfour Higo 284 g,1
5014271400426,5014271400426,Mermelada St Dalfour Fresa 284 g,1
5014271390420,5014271390420,Mermelada St Dalfour Frambuesa 284 g,1
5014271370422,5014271370422,Mermelada St Dalfour Durazno 284 g,1
5014271310428,5014271310428,Mermelada St Dalfour Cereza Negra 284 g,1
5014271330426,5014271330426,Mermelada St Dalfour Mora Salvaje 284 g,1
5014271795331,5014271795331,Mermelada St Dalfour Pera Gourmet 284 g,1
750-024-006-022,750-024-006-022,Bistec de Res Magro 500 g,1
750-024-006-023,750-024-006-023,Suadero de Res Original de Barriga 500 g,1
750-024-006-024,750-024-006-024,Chambarete de Res Sin Hueso 500 g,1
750-024-006-025,750-024-006-025,Churrasco de Res 250 g,1
750-024-006-026,750-024-006-026,Filete de Lomo de Res Pieza Peso Aprox 1.2 kg,1
750-024-006-027,750-024-006-027,Maciza de Cerdo Entera 500 g,1
750-024-006-028,750-024-006-028,Caña de Lomo de Cerdo 500 g,1
750-024-006-029,750-024-006-029,Falda de Cerdo 500 g,1
750-024-006-030,750-024-006-030,Bistec de Cerdo Rebanado 500 g,1
750-024-006-031,750-024-006-031,Molida de Cerdo 500 g,1
750-024-006-032,750-024-006-032,Pastor de Cerdo Preparado 500 g,1
750-024-006-033,750-024-006-033,Longaniza de Cerdo Rancherito 500 g,1
750-024-006-034,750-024-006-034,Chorizo de Cerdo Argentino Paquete 800 g,1
750-024-006-035,750-024-006-035,Manteca de Cerdo Embolsada 1 kg,1
750-024-006-036,750-024-006-036,Chicharrón de Cerdo Delgado 250 g,1
750-024-006-037,750-024-006-037,Chicharrón de Cerdo Prensado 300 g,1
750-024-006-038,750-024-006-038,Cecina de Cerdo Enchilada 500 g,1
